com_insee,reg_nom,dep_nom,latitude_mairie,longitude_mairie,score_de_ville
01171,Auvergne-Rhône-Alpes,Ain,46.251,5.613,0.3257318845676244
01330,Auvergne-Rhône-Alpes,Ain,46.004,5.653,0.3278543919452408
01042,Auvergne-Rhône-Alpes,Ain,46.219,4.846,0.3163946748163213
01129,Auvergne-Rhône-Alpes,Ain,45.966,5.195,0.3084357180019792
01227,Auvergne-Rhône-Alpes,Ain,45.775,5.715,0.3406307160570101
01019,Auvergne-Rhône-Alpes,Ain,45.854,5.584,0.306941528470615
01234,Auvergne-Rhône-Alpes,Ain,45.801,5.716,0.3248931567466713
01428,Auvergne-Rhône-Alpes,Ain,46.115,4.866,0.3123042949847904
01023,Auvergne-Rhône-Alpes,Ain,46.386,4.884,0.3015130535444328
01277,Auvergne-Rhône-Alpes,Ain,46.0,5.458,0.308908477882149
01359,Auvergne-Rhône-Alpes,Ain,46.08,5.061,0.3227816443247351
01242,Auvergne-Rhône-Alpes,Ain,46.065,5.442,0.3179663591391424
01214,Auvergne-Rhône-Alpes,Ain,46.162,5.476,0.317204885487056
01036,Auvergne-Rhône-Alpes,Ain,45.885,5.651,0.3379378222817941
01382,Auvergne-Rhône-Alpes,Ain,46.014,4.936,0.3546019477453196
01146,Auvergne-Rhône-Alpes,Ain,46.142,4.901,0.3126141626216781
01013,Auvergne-Rhône-Alpes,Ain,45.891,5.499,0.2956610940383454
01400,Auvergne-Rhône-Alpes,Ain,45.798,5.498,0.2999488962070765
01056,Auvergne-Rhône-Alpes,Ain,46.036,5.463,0.3044301506740697
01100,Auvergne-Rhône-Alpes,Ain,45.823,5.605,0.2992310842797028
01309,Auvergne-Rhône-Alpes,Ain,46.322,5.423,0.309063067662801
01066,Auvergne-Rhône-Alpes,Ain,45.86,5.546,0.2854889929933449
01177,Auvergne-Rhône-Alpes,Ain,46.207,5.433,0.3094555649591372
01193,Auvergne-Rhône-Alpes,Ain,45.656,5.639,0.3026397608988453
01456,Auvergne-Rhône-Alpes,Ain,45.813,5.725,0.3384813342218341
01077,Auvergne-Rhône-Alpes,Ain,46.122,5.458,0.3039349918474477
01051,Auvergne-Rhône-Alpes,Ain,46.196,5.471,0.409843305566874
01317,Auvergne-Rhône-Alpes,Ain,46.191,5.356,0.3287695974998425
01433,Auvergne-Rhône-Alpes,Ain,46.485,5.106,0.3258537217067946
01016,Auvergne-Rhône-Alpes,Ain,46.478,4.96,0.3064880211164284
01106,Auvergne-Rhône-Alpes,Ain,46.2,5.451,0.310040863520279
01101,Auvergne-Rhône-Alpes,Ain,46.11,5.581,0.3103509514124774
01280,Auvergne-Rhône-Alpes,Ain,45.834,5.54,0.2966746726052965
01067,Auvergne-Rhône-Alpes,Ain,46.126,5.495,0.3827261170889205
01215,Auvergne-Rhône-Alpes,Ain,46.024,5.762,0.3175116205429935
01162,Auvergne-Rhône-Alpes,Ain,45.811,5.745,0.3280711955563127
01002,Auvergne-Rhône-Alpes,Ain,46.009,5.428,0.3182325456509212
01110,Auvergne-Rhône-Alpes,Ain,45.736,5.627,0.2993974281377419
01035,Auvergne-Rhône-Alpes,Ain,46.253,5.785,0.3306917183228723
01174,Auvergne-Rhône-Alpes,Ain,46.223,5.78,0.3108089383868265
01045,Auvergne-Rhône-Alpes,Ain,45.953,5.037,0.3461864610125206
01230,Auvergne-Rhône-Alpes,Ain,46.43,5.107,0.3096336810348669
01121,Auvergne-Rhône-Alpes,Ain,46.034,5.496,0.3276412861526544
01052,Auvergne-Rhône-Alpes,Ain,46.023,4.992,0.3422548457290934
01039,Auvergne-Rhône-Alpes,Ain,45.857,5.752,
01293,Auvergne-Rhône-Alpes,Ain,46.15,5.506,0.3205852617655091
01111,Auvergne-Rhône-Alpes,Ain,45.884,5.475,0.2991232276922088
01406,Auvergne-Rhône-Alpes,Ain,46.435,5.056,0.3061481027256187
01331,Auvergne-Rhône-Alpes,Ain,46.098,5.456,0.3112488912726115
01437,Auvergne-Rhône-Alpes,Ain,46.474,5.026,0.3241678377942864
01076,Auvergne-Rhône-Alpes,Ain,45.953,5.537,0.2984705650116249
01334,Auvergne-Rhône-Alpes,Ain,46.214,4.913,0.3012126153146435
01302,Auvergne-Rhône-Alpes,Ain,45.796,5.748,0.329165485482685
01298,Auvergne-Rhône-Alpes,Ain,46.188,5.718,0.2953027882634602
01296,Auvergne-Rhône-Alpes,Ain,46.386,5.274,0.3278286727530939
01085,Auvergne-Rhône-Alpes,Ain,46.074,5.022,0.3370911706809117
01310,Auvergne-Rhône-Alpes,Ain,45.681,5.644,0.3105337653222566
01387,Auvergne-Rhône-Alpes,Ain,46.321,5.042,0.3909550686345597
01107,Auvergne-Rhône-Alpes,Ain,45.902,5.433,0.2920969350736673
01141,Auvergne-Rhône-Alpes,Ain,45.82,5.677,0.3209681349750294
01127,Auvergne-Rhône-Alpes,Ain,46.327,5.356,0.3260028033674191
01233,Auvergne-Rhône-Alpes,Ain,45.774,5.55,0.3111192825964589
01225,Auvergne-Rhône-Alpes,Ain,46.062,4.781,0.306295953840135
01117,Auvergne-Rhône-Alpes,Ain,45.725,5.604,0.2984437749411509
01208,Auvergne-Rhône-Alpes,Ain,45.811,5.773,0.3269300251535682
01128,Auvergne-Rhône-Alpes,Ain,46.457,5.111,0.3205351042956876
01391,Auvergne-Rhône-Alpes,Ain,46.364,5.347,0.3217379609276565
01207,Auvergne-Rhône-Alpes,Ain,45.986,4.982,0.401193003297622
01356,Auvergne-Rhône-Alpes,Ain,46.104,5.03,0.3265286737553001
01009,Auvergne-Rhône-Alpes,Ain,45.787,5.658,0.3245651312150946
01329,Auvergne-Rhône-Alpes,Ain,45.836,5.599,0.3038740436271154
01190,Auvergne-Rhône-Alpes,Ain,45.792,5.574,0.3016639900907215
01311,Auvergne-Rhône-Alpes,Ain,45.876,5.565,0.303344907958106
01279,Auvergne-Rhône-Alpes,Ain,45.965,5.472,0.3051120203637047
01439,Auvergne-Rhône-Alpes,Ain,46.359,4.863,0.3205260776152141
01392,Auvergne-Rhône-Alpes,Ain,46.265,5.586,0.3295628687772775
01432,Auvergne-Rhône-Alpes,Ain,46.346,5.348,0.3296684542756756
01006,Auvergne-Rhône-Alpes,Ain,45.75,5.594,0.2992475001616129
01268,Auvergne-Rhône-Alpes,Ain,45.642,5.66,0.3337182228065553
01404,Auvergne-Rhône-Alpes,Ain,46.147,5.45,0.3359209961238476
02369,Hauts-de-France,Aisne,49.803,3.983,0.2996350078282499
02036,Hauts-de-France,Aisne,49.34,3.511,0.2780369542002607
02385,Hauts-de-France,Aisne,49.796,3.695,0.2866391100678861
02207,Hauts-de-France,Aisne,49.642,3.151,0.2781402936971047
02395,Hauts-de-France,Aisne,49.512,3.349,0.2634607280069085
02496,Hauts-de-France,Aisne,49.146,3.229,0.2669274306321475
02609,Hauts-de-France,Aisne,49.493,3.74,0.2730024216996687
02511,Hauts-de-France,Aisne,49.912,3.483,0.3001541584297717
02655,Hauts-de-France,Aisne,49.14,3.602,0.2884437130297424
02565,Hauts-de-France,Aisne,49.393,3.682,0.2704187042890484
02005,Hauts-de-France,Aisne,49.394,3.968,0.3574156006532091
02638,Hauts-de-France,Aisne,49.679,3.525,0.271149661366707
02518,Hauts-de-France,Aisne,48.963,3.515,0.2812362027914992
02707,Hauts-de-France,Aisne,49.57,3.387,0.2772444926032737
02548,Hauts-de-France,Aisne,49.983,3.686,0.3136157970323591
02812,Hauts-de-France,Aisne,49.265,3.268,0.2671126282761215
02697,Hauts-de-France,Aisne,49.587,3.743,0.2994211050968252
02817,Hauts-de-France,Aisne,49.293,3.638,0.2646410124039994
02591,Hauts-de-France,Aisne,49.732,3.618,0.287610586235404
02632,Hauts-de-France,Aisne,49.509,3.385,0.2661612665296786
02061,Hauts-de-France,Aisne,50.016,3.459,0.2820924378986472
02760,Hauts-de-France,Aisne,50.026,3.561,0.2802490461281599
02764,Hauts-de-France,Aisne,49.42,3.73,0.2748794572855606
02627,Hauts-de-France,Aisne,49.478,4.016,0.2831277514119773
02048,Hauts-de-France,Aisne,49.668,3.689,0.2851858058974542
02184,Hauts-de-France,Aisne,49.762,3.584,0.2754410405567052
02004,Hauts-de-France,Aisne,49.717,3.96,0.2849850958740395
02354,Hauts-de-France,Aisne,49.729,4.188,0.2877267413001212
02446,Hauts-de-France,Aisne,49.732,3.311,0.2864789882243962
02162,Hauts-de-France,Aisne,48.949,3.377,0.275156865295155
02729,Hauts-de-France,Aisne,49.321,3.123,0.2704583517635984
02267,Hauts-de-France,Aisne,49.329,3.216,0.2862753490557465
02773,Hauts-de-France,Aisne,49.346,3.602,0.2890274213933627
02455,Hauts-de-France,Aisne,49.921,3.73,0.2654652112321879
02233,Hauts-de-France,Aisne,49.229,3.452,0.2821743140470967
02622,Hauts-de-France,Aisne,49.131,3.263,0.2611483502402935
02142,Hauts-de-France,Aisne,49.801,3.253,0.3586480045937884
02746,Hauts-de-France,Aisne,49.686,3.345,0.2672416907486766
02645,Hauts-de-France,Aisne,49.051,3.564,0.2907629635471295
02777,Hauts-de-France,Aisne,48.873,3.443,0.2739305046780884
02356,Hauts-de-France,Aisne,49.13,3.372,0.3581238974730848
02533,Hauts-de-France,Aisne,49.278,3.435,0.2713141621885047
02448,Hauts-de-France,Aisne,49.652,3.838,0.2814476669599659
02099,Hauts-de-France,Aisne,49.126,3.325,0.2691808658692018
02451,Hauts-de-France,Aisne,49.937,3.276,0.2895491554080296
02032,Hauts-de-France,Aisne,49.772,3.119,0.2739249916388328
02501,Hauts-de-France,Aisne,49.513,3.727,0.270363894317354
02647,Hauts-de-France,Aisne,50.037,3.588,0.2838561073547013
02642,Hauts-de-France,Aisne,49.741,4.21,0.274079480254798
02449,Hauts-de-France,Aisne,49.159,3.218,0.266758206910412
02188,Hauts-de-France,Aisne,49.93,3.775,0.2823323145289709
02442,Hauts-de-France,Aisne,49.241,3.525,0.2907597348003715
02794,Hauts-de-France,Aisne,49.187,3.683,0.2804545466429841
02252,Hauts-de-France,Aisne,49.404,3.706,0.266273357076969
02447,Hauts-de-France,Aisne,49.293,3.457,0.2776086925220278
02230,Hauts-de-France,Aisne,49.334,3.485,0.2743040973423661
02678,Hauts-de-France,Aisne,49.725,4.074,0.2880909381981757
02723,Hauts-de-France,Aisne,49.698,4.086,0.3031883457610207
02210,Hauts-de-France,Aisne,49.401,3.466,0.2783425134323089
02406,Hauts-de-France,Aisne,49.505,3.37,0.2761024970413473
02166,Hauts-de-France,Aisne,49.09,3.509,0.3029423003130821
02493,Hauts-de-France,Aisne,49.622,3.717,0.2878304747863493
02278,Hauts-de-France,Aisne,49.886,4.07,0.2743996974720723
02717,Hauts-de-France,Aisne,49.765,3.423,0.2679942083126912
02695,Hauts-de-France,Aisne,49.289,3.616,
02403,Hauts-de-France,Aisne,49.826,3.604,0.287975927213202
02790,Hauts-de-France,Aisne,49.675,3.79,0.2815803310416882
02189,Hauts-de-France,Aisne,49.627,3.856,0.2998832115020522
02577,Hauts-de-France,Aisne,49.43,3.565,0.278794880937807
02742,Hauts-de-France,Aisne,49.765,3.78,0.295295569721797
02444,Hauts-de-France,Aisne,49.782,3.812,0.3152317840533878
02672,Hauts-de-France,Aisne,49.364,3.15,0.2696876840541965
02457,Hauts-de-France,Aisne,49.585,3.822,0.2967787396839215
02526,Hauts-de-France,Aisne,49.754,4.076,0.2973107705983729
02021,Hauts-de-France,Aisne,49.744,4.119,0.2991097781866185
02280,Hauts-de-France,Aisne,49.104,3.451,0.29595648012263
02685,Hauts-de-France,Aisne,49.597,3.439,0.2773512372044041
02466,Hauts-de-France,Aisne,49.182,3.198,0.265364786608006
02635,Hauts-de-France,Aisne,49.958,3.331,0.278552107353421
02322,Hauts-de-France,Aisne,49.879,3.424,0.2790702323666145
02462,Hauts-de-France,Aisne,49.242,3.561,0.2906450686226502
02235,Hauts-de-France,Aisne,49.426,3.777,0.2834459109238337
02104,Hauts-de-France,Aisne,49.379,3.846,0.2749947441454231
02121,Hauts-de-France,Aisne,49.184,3.35,0.3490003411558773
02432,Hauts-de-France,Aisne,49.324,3.555,0.277517360434676
02197,Hauts-de-France,Aisne,49.974,3.987,0.312382797729903
02562,Hauts-de-France,Aisne,49.433,3.188,0.2587484971554838
02317,Hauts-de-France,Aisne,49.8,3.157,0.2715748450110146
02689,Hauts-de-France,Aisne,49.714,3.876,0.2822312448966408
02223,Hauts-de-France,Aisne,48.996,3.507,0.2927530787940125
02069,Hauts-de-France,Aisne,49.662,4.113,0.3008432758439542
02038,Hauts-de-France,Aisne,49.761,4.224,0.2826472982100474
02505,Hauts-de-France,Aisne,48.947,3.432,0.2690225110678707
02728,Hauts-de-France,Aisne,49.914,3.883,0.2698470179504458
02402,Hauts-de-France,Aisne,49.829,3.074,0.2639640359149279
02637,Hauts-de-France,Aisne,49.895,3.35,0.2862583970519548
02256,Hauts-de-France,Aisne,49.769,4.042,0.2982188429326117
02116,Hauts-de-France,Aisne,49.768,3.963,0.28408870133304
02797,Hauts-de-France,Aisne,49.379,3.626,0.2718437129949681
02799,Hauts-de-France,Aisne,49.287,3.278,0.3464729680386028
02491,Hauts-de-France,Aisne,49.785,3.631,0.3008958436352288
02270,Hauts-de-France,Aisne,49.794,3.13,0.269152489722204
02481,Hauts-de-France,Aisne,49.829,3.364,0.3064353132095868
02349,Hauts-de-France,Aisne,49.495,3.859,0.2904697511427604
02828,Hauts-de-France,Aisne,49.414,3.42,0.3019957232668231
02391,Hauts-de-France,Aisne,49.813,4.067,0.294518944980024
02127,Hauts-de-France,Aisne,49.2,3.445,0.2788442648706762
02396,Hauts-de-France,Aisne,49.408,3.725,0.2762864991714063
02221,Hauts-de-France,Aisne,49.031,3.274,0.270379140496144
02097,Hauts-de-France,Aisne,49.626,3.956,0.2958733888311198
02784,Hauts-de-France,Aisne,49.958,3.563,0.2800777385633176
02675,Hauts-de-France,Aisne,49.48,3.781,0.28747209459057
02471,Hauts-de-France,Aisne,49.49,3.687,0.2828083830570522
02151,Hauts-de-France,Aisne,49.578,3.546,0.2934715801532431
02204,Hauts-de-France,Aisne,49.792,4.096,0.2869507750411218
02024,Hauts-de-France,Aisne,49.499,3.765,0.270703358164082
02115,Hauts-de-France,Aisne,49.438,3.61,0.2728393825272889
02155,Hauts-de-France,Aisne,49.508,3.522,0.2888007805832154
02120,Hauts-de-France,Aisne,49.368,3.544,0.3113050190634731
02727,Hauts-de-France,Aisne,49.769,3.668,0.2811907365769813
02338,Hauts-de-France,Aisne,49.682,3.721,0.2932347370134287
02522,Hauts-de-France,Aisne,49.793,4.211,0.2868591238624568
02779,Hauts-de-France,Aisne,49.99,3.63,0.2833402129481647
02177,Hauts-de-France,Aisne,49.514,3.687,0.284885200758885
02263,Hauts-de-France,Aisne,49.36,3.615,0.2819773771012486
02601,Hauts-de-France,Aisne,49.409,4.03,0.2640114045157012
02248,Hauts-de-France,Aisne,49.683,3.82,0.2788234164724346
02388,Hauts-de-France,Aisne,49.786,4.136,0.2917159885320816
02808,Hauts-de-France,Aisne,49.949,3.188,0.277315990538779
02015,Hauts-de-France,Aisne,49.219,3.208,0.2679863126731719
02102,Hauts-de-France,Aisne,49.461,3.757,0.2849106010488568
02118,Hauts-de-France,Aisne,49.422,3.378,0.2859348631459884
02698,Hauts-de-France,Aisne,49.439,3.476,0.2835847359171618
02122,Hauts-de-France,Aisne,49.597,3.473,0.2858060294811385
02489,Hauts-de-France,Aisne,49.562,3.54,0.2971061664621975
02358,Hauts-de-France,Aisne,49.951,3.531,0.3073341714952939
02488,Hauts-de-France,Aisne,50.034,3.53,0.2822821014428348
02454,Hauts-de-France,Aisne,49.516,4.001,0.3024034320377474
02255,Hauts-de-France,Aisne,49.384,3.572,0.268115814223185
02182,Hauts-de-France,Aisne,49.818,3.737,0.2825257118744161
02169,Hauts-de-France,Aisne,49.762,3.703,0.280845008764061
02718,Hauts-de-France,Aisne,49.196,3.15,0.2732372211710698
02040,Hauts-de-France,Aisne,49.897,3.856,0.2721038611710766
02302,Hauts-de-France,Aisne,49.227,3.178,0.2729603007458003
02033,Hauts-de-France,Aisne,49.497,3.793,0.2911006517041925
02551,Hauts-de-France,Aisne,49.455,3.399,0.277830432765243
02664,Hauts-de-France,Aisne,48.924,3.45,0.2800276651251774
02651,Hauts-de-France,Aisne,49.649,3.416,0.2770684192665462
02022,Hauts-de-France,Aisne,49.255,3.478,0.2791811181371133
02778,Hauts-de-France,Aisne,49.432,3.657,0.2716163721735023
02607,Hauts-de-France,Aisne,49.331,3.275,0.2810393301591275
02523,Hauts-de-France,Aisne,49.275,3.643,0.2792888293734594
02513,Hauts-de-France,Aisne,49.688,3.918,0.296773177475205
02043,Hauts-de-France,Aisne,49.46,3.28,0.265151456361639
02801,Hauts-de-France,Aisne,49.744,3.995,0.3039062817335799
02616,Hauts-de-France,Aisne,49.494,3.279,0.2669383217115585
02100,Hauts-de-France,Aisne,49.991,3.221,0.2932163268576106
02066,Hauts-de-France,Aisne,49.755,3.309,0.2920608918729527
02594,Hauts-de-France,Aisne,49.162,3.184,0.2628492338127518
02587,Hauts-de-France,Aisne,49.538,3.704,0.279197105522185
02819,Hauts-de-France,Aisne,49.714,4.045,0.2891899718612727
02094,Hauts-de-France,Aisne,49.026,3.464,0.3053423757502216
02654,Hauts-de-France,Aisne,49.888,3.733,0.2652650110045944
02409,Hauts-de-France,Aisne,49.59,3.965,0.3022243794689323
02636,Hauts-de-France,Aisne,49.834,3.421,0.3576085539888805
02800,Hauts-de-France,Aisne,48.958,3.47,0.2853415214611704
02216,Hauts-de-France,Aisne,49.255,3.197,0.3456129494334784
02583,Hauts-de-France,Aisne,49.461,3.65,0.2728542540021543
02537,Hauts-de-France,Aisne,49.434,3.448,0.2911958769712985
02809,Hauts-de-France,Aisne,49.163,3.716,0.2853114388488325
02826,Hauts-de-France,Aisne,49.839,3.833,0.3153737648026792
02711,Hauts-de-France,Aisne,49.332,3.45,0.2855632590051131
02200,Hauts-de-France,Aisne,49.66,3.943,0.3084993657859055
02679,Hauts-de-France,Aisne,49.119,3.215,0.2606230553644107
02582,Hauts-de-France,Aisne,49.426,3.702,0.2808656934479542
02715,Hauts-de-France,Aisne,49.352,3.683,0.2836729681471021
02006,Hauts-de-France,Aisne,49.93,3.511,0.2908175676025625
02206,Hauts-de-France,Aisne,49.858,3.711,0.2752090531407438
02623,Hauts-de-France,Aisne,49.772,3.863,0.2877669628656364
02662,Hauts-de-France,Aisne,49.198,3.297,0.2651904521878586
02272,Hauts-de-France,Aisne,49.277,3.39,0.2589518958188719
02062,Hauts-de-France,Aisne,49.083,3.3,0.2693275432003928
02774,Hauts-de-France,Aisne,49.908,3.138,0.2693781260791571
02343,Hauts-de-France,Aisne,49.812,3.119,0.3466976026669959
02506,Hauts-de-France,Aisne,49.29,3.174,0.2788015762657554
02051,Hauts-de-France,Aisne,49.091,3.562,0.3015322713105292
02508,Hauts-de-France,Aisne,49.489,3.656,0.2743262778870346
02129,Hauts-de-France,Aisne,49.262,3.569,0.2748816044355147
02765,Hauts-de-France,Aisne,49.521,3.559,0.2995760178648618
02823,Hauts-de-France,Aisne,49.787,3.792,0.2943348902870988
02535,Hauts-de-France,Aisne,49.777,4.002,0.2995808535366381
02667,Hauts-de-France,Aisne,49.351,3.247,0.2742127021513381
02641,Hauts-de-France,Aisne,49.739,4.037,0.3055449714351595
02347,Hauts-de-France,Aisne,49.058,3.457,0.301518932956571
02782,Hauts-de-France,Aisne,49.923,3.169,0.2746160744681234
02281,Hauts-de-France,Aisne,48.899,3.444,0.2770626610670348
02568,Hauts-de-France,Aisne,49.214,3.13,0.2665931003863594
02473,Hauts-de-France,Aisne,49.709,3.398,0.2643097263976033
02175,Hauts-de-France,Aisne,49.423,3.306,0.2638469600202955
02683,Hauts-de-France,Aisne,50.044,3.555,0.2791913309927961
02699,Hauts-de-France,Aisne,49.214,3.484,0.299286538425883
02740,Hauts-de-France,Aisne,49.815,3.952,0.2845810954566606
02265,Hauts-de-France,Aisne,49.767,4.142,0.2884336715290243
02030,Hauts-de-France,Aisne,50.024,3.261,0.2878715778843103
02570,Hauts-de-France,Aisne,49.73,3.146,0.2735853132006057
02716,Hauts-de-France,Aisne,49.619,3.342,0.2711283275086048
02688,Hauts-de-France,Aisne,49.824,3.814,0.2895897876237617
02792,Hauts-de-France,Aisne,49.083,3.219,0.2626227615467924
02332,Hauts-de-France,Aisne,49.143,3.549,0.3141074193020544
02012,Hauts-de-France,Aisne,49.322,3.404,0.280707517697141
02241,Hauts-de-France,Aisne,49.16,3.35,0.264970840092406
02277,Hauts-de-France,Aisne,49.472,3.254,0.2538048363080321
02392,Hauts-de-France,Aisne,49.96,3.304,0.2807889322097616
02415,Hauts-de-France,Aisne,49.353,3.155,0.2770638777196858
02744,Hauts-de-France,Aisne,49.083,3.274,0.2755061646316513
02550,Hauts-de-France,Aisne,49.47,3.698,0.2734295658222344
02266,Hauts-de-France,Aisne,49.734,4.086,0.2966207371930252
02251,Hauts-de-France,Aisne,49.766,4.104,0.2943156497060291
02214,Hauts-de-France,Aisne,49.792,3.234,0.2829311999492086
02829,Hauts-de-France,Aisne,49.431,3.388,0.2835692410148837
02192,Hauts-de-France,Aisne,49.217,3.247,0.2736371875455262
02670,Hauts-de-France,Aisne,49.894,3.826,0.2707732136798862
02010,Hauts-de-France,Aisne,49.462,3.454,0.2905786398537147
02586,Hauts-de-France,Aisne,49.744,4.162,0.3036912283432775
02052,Hauts-de-France,Aisne,49.533,3.385,0.2663593759874141
02320,Hauts-de-France,Aisne,49.808,3.212,0.3025023371950025
02419,Hauts-de-France,Aisne,49.961,3.777,0.2825681353964827
02152,Hauts-de-France,Aisne,49.325,3.518,0.285854501399416
02079,Hauts-de-France,Aisne,49.823,4.118,0.2829553570816093
02629,Hauts-de-France,Aisne,49.847,3.664,0.2787204831912351
02136,Hauts-de-France,Aisne,49.769,3.912,0.3040381025421501
02649,Hauts-de-France,Aisne,49.145,3.389,0.2775877740820848
02640,Hauts-de-France,Aisne,49.734,3.453,0.280779267547249
02674,Hauts-de-France,Aisne,49.775,4.073,0.3698894837194686
02144,Hauts-de-France,Aisne,49.865,3.111,0.2690611220209081
02029,Hauts-de-France,Aisne,49.855,3.154,0.2810333120740434
02159,Hauts-de-France,Aisne,49.544,3.262,0.2878106961963418
02612,Hauts-de-France,Aisne,49.392,3.62,0.2658289712437367
02138,Hauts-de-France,Aisne,49.31,3.348,0.2825714399878824
02538,Hauts-de-France,Aisne,49.191,3.412,0.2734082958043886
02023,Hauts-de-France,Aisne,49.173,3.388,0.2775532794224944
02096,Hauts-de-France,Aisne,49.737,3.654,0.2828598540988512
02749,Hauts-de-France,Aisne,49.198,3.177,0.2703468057933982
02019,Hauts-de-France,Aisne,49.721,3.176,0.2790795066965421
02534,Hauts-de-France,Aisne,49.36,3.744,0.2737919089188554
02507,Hauts-de-France,Aisne,49.177,3.327,0.2653694472051657
02087,Hauts-de-France,Aisne,49.448,3.27,0.2682442722579326
02222,Hauts-de-France,Aisne,49.682,3.46,0.2682470952391097
02712,Hauts-de-France,Aisne,49.183,3.571,0.2800539852948112
02803,Hauts-de-France,Aisne,49.427,3.851,0.2947605454909487
02393,Hauts-de-France,Aisne,49.293,3.528,0.2866232805097792
02732,Hauts-de-France,Aisne,49.747,3.48,0.280586596008745
02709,Hauts-de-France,Aisne,50.025,3.363,0.3125715258981469
02783,Hauts-de-France,Aisne,49.943,3.581,0.2708392951503488
02804,Hauts-de-France,Aisne,49.3,3.322,0.2811597089821175
02411,Hauts-de-France,Aisne,49.154,3.312,0.272383127654668
02772,Hauts-de-France,Aisne,49.824,3.136,0.2682331575991646
02375,Hauts-de-France,Aisne,49.109,3.236,0.2545161361763881
02198,Hauts-de-France,Aisne,49.428,3.364,0.3601247992568048
02271,Hauts-de-France,Aisne,49.239,3.641,0.280019939614896
02377,Hauts-de-France,Aisne,49.872,3.827,0.2831005034685388
02091,Hauts-de-France,Aisne,49.337,3.672,0.2846031372112454
02324,Hauts-de-France,Aisne,50.031,3.846,0.2828497672001494
02034,Hauts-de-France,Aisne,49.478,3.127,0.2580496223029337
02178,Hauts-de-France,Aisne,49.463,3.72,0.2760249733835113
02132,Hauts-de-France,Aisne,49.579,3.497,0.2960857022118541
02080,Hauts-de-France,Aisne,49.593,3.577,0.3094254239262311
02547,Hauts-de-France,Aisne,49.788,3.732,0.2773855480877306
02458,Hauts-de-France,Aisne,48.894,3.493,0.2931681961129752
02536,Hauts-de-France,Aisne,49.305,3.434,0.272889468078063
02747,Hauts-de-France,Aisne,49.859,3.089,0.2658498299822793
02316,Hauts-de-France,Aisne,49.265,3.16,0.26605774670559
02125,Hauts-de-France,Aisne,49.11,3.153,0.2564831240438934
02007,Hauts-de-France,Aisne,49.485,3.819,0.286961136472347
02751,Hauts-de-France,Aisne,49.472,3.611,0.2736877572971242
02657,Hauts-de-France,Aisne,49.806,3.787,0.2919291397341455
02578,Hauts-de-France,Aisne,49.431,3.74,0.2983204591988008
02234,Hauts-de-France,Aisne,49.448,3.792,0.2828853145262103
02531,Hauts-de-France,Aisne,49.413,3.637,0.2698141073361997
02171,Hauts-de-France,Aisne,49.396,3.789,0.2605314727915403
02708,Hauts-de-France,Aisne,49.932,3.341,0.2764139420753887
02579,Hauts-de-France,Aisne,49.21,3.341,0.2710156118215402
02467,Hauts-de-France,Aisne,49.182,3.228,0.2656324498652267
02183,Hauts-de-France,Aisne,49.466,3.594,0.2753439116289875
02592,Hauts-de-France,Aisne,49.794,3.564,0.2791463537127779
02107,Hauts-de-France,Aisne,49.543,3.154,0.2629926862900741
02063,Hauts-de-France,Aisne,49.926,3.244,0.3024982846540069
02557,Hauts-de-France,Aisne,49.204,3.207,0.2683538491302435
02077,Hauts-de-France,Aisne,49.317,3.297,
02482,Hauts-de-France,Aisne,49.357,3.759,0.2720408759365776
02626,Hauts-de-France,Aisne,49.476,3.972,0.284249653298935
02606,Hauts-de-France,Aisne,49.239,3.348,0.2662785583542498
02156,Hauts-de-France,Aisne,49.67,3.644,0.2656978779549261
02639,Hauts-de-France,Aisne,49.714,3.295,0.2859640848572381
02386,Hauts-de-France,Aisne,49.95,3.665,0.2874077801278146
02459,Hauts-de-France,Aisne,49.854,3.411,0.2719925149974636
02561,Hauts-de-France,Aisne,49.509,3.605,0.2870967143293136
02400,Hauts-de-France,Aisne,49.45,3.43,0.292253586480255
02149,Hauts-de-France,Aisne,49.767,3.333,0.2964506531161601
02055,Hauts-de-France,Aisne,49.821,4.152,0.2858463405614372
02196,Hauts-de-France,Aisne,49.552,3.566,0.375116016632794
02310,Hauts-de-France,Aisne,49.902,3.446,0.2875372080826014
02563,Hauts-de-France,Aisne,49.908,3.538,0.2754896654246766
02350,Hauts-de-France,Aisne,49.678,3.852,0.287912758636697
02297,Hauts-de-France,Aisne,49.082,3.348,0.2679295678360332
02431,Hauts-de-France,Aisne,49.692,3.3,0.2874880268664845
02351,Hauts-de-France,Aisne,49.161,3.657,0.2881601242997484
02440,Hauts-de-France,Aisne,49.53,4.054,0.2932638085135357
02585,Hauts-de-France,Aisne,49.27,3.329,0.2694372583872114
02090,Hauts-de-France,Aisne,49.222,3.299,0.2651710946019165
02181,Hauts-de-France,Aisne,49.722,4.101,0.2955817447160894
02366,Hauts-de-France,Aisne,49.977,3.614,0.2827659994229665
02335,Hauts-de-France,Aisne,49.628,3.427,0.2817222357268054
02088,Hauts-de-France,Aisne,49.492,3.714,0.3508328590925657
02413,Hauts-de-France,Aisne,49.503,3.588,0.299088377324878
02573,Hauts-de-France,Aisne,49.504,3.703,0.2727063793644747
02345,Hauts-de-France,Aisne,49.739,3.283,0.3053018069963711
02294,Hauts-de-France,Aisne,49.519,3.582,0.3009631354383364
